iter	MAE
782	0.04653450843
783	0.04651147764
784	0.0464766789
785	0.04642788757
786	0.04638446415
787	0.04636887167
788	0.04636345591
789	0.04634483852
790	0.04632919242
791	0.04632562318
792	0.04631400436
793	0.04631232324
794	0.04629194942
795	0.04625364842
796	0.04620090278
797	0.04619324017
798	0.04613432144
799	0.04613313659
800	0.04612760858
801	0.04612416897
802	0.04608665579
803	0.046062024
804	0.04600926091
805	0.04595957041
806	0.04594754555
807	0.04585501239
808	0.04579423982
809	0.04575136265
810	0.04572261863
811	0.04566441251
812	0.04565401333
813	0.04565143456
814	0.04564574235
815	0.0456434557
816	0.04562598202
817	0.04561823786
818	0.04559275581
819	0.04556140024
820	0.04554655598
821	0.04547556437
822	0.04545961384
823	0.04541974088
824	0.04541034657
825	0.04535006381
826	0.04534604371
827	0.04529166036
828	0.04521135394
829	0.04519802964
830	0.04515650931
831	0.04512978394
832	0.04511778497
833	0.04510733564
834	0.0450771387
835	0.04507338429
836	0.04501573634
837	0.04499331481
838	0.04493408966
839	0.04493297121
840	0.04492560286
841	0.04490571996
842	0.04489860852
843	0.04488783899
844	0.04482022881
845	0.04481745261
846	0.04481351988
847	0.04481283959
848	0.04480847944
849	0.04478338282
850	0.04477924171
851	0.04477637365
852	0.04477321495
853	0.04475649716
854	0.04473234322
855	0.04472839178
856	0.04472636718
857	0.04472569408
858	0.04472162749
859	0.04471725448
860	0.04471343671
861	0.04471158438
862	0.04467577877
863	0.04466943634
864	0.04466623888
865	0.04465303107
866	0.04464838374
867	0.04464448171
868	0.04464218487
869	0.04463957716
870	0.04463869658
871	0.04460912101
872	0.04458858726
873	0.04457386706
874	0.04453711265
875	0.04450318145
876	0.04449562857
877	0.04448361593
878	0.04447481815
879	0.04446407425
880	0.04445723419
881	0.04443334777
882	0.0444261106
883	0.04437573435
884	0.04437312481
885	0.04436932445
886	0.0443683565
887	0.0443416559
888	0.04433382424
889	0.04424855496
890	0.0442468461
891	0.04424103866
892	0.04423772102
893	0.04423347506
894	0.04422097817
895	0.04420207674
896	0.04415132803
897	0.04407488549
898	0.04405771528
899	0.04399668054
900	0.04399550945
901	0.04396317832
902	0.04395889633
903	0.04395836609
904	0.043947421
905	0.04394571846
906	0.04394000955
907	0.04392681974
908	0.04391500814
909	0.04388285749
910	0.04383384693
911	0.04381068301
912	0.04380316516
913	0.04379364215
914	0.04378982358
915	0.04377483524
916	0.04376525039
917	0.04375358706
918	0.0437170849
919	0.04370062077
920	0.04369291962
921	0.0436585959
922	0.04364223292
923	0.04363633953
924	0.04363494389
925	0.04362988025
926	0.04362429815
927	0.04361250384
928	0.04361158961
929	0.04357785694
930	0.04351956333
931	0.04350321513
932	0.04346726779
933	0.0433889153
934	0.04336708274
935	0.04336264737
936	0.04335897641
937	0.04334020689
938	0.04333831083
939	0.04330769051
940	0.04327994792
941	0.04327689094
942	0.04326170686
943	0.04324409688
944	0.04324177871
945	0.04321803509
946	0.04318755065
947	0.04311027963
948	0.04310452406
949	0.04310228544
950	0.04309306037
951	0.04309064981
952	0.04308687169
953	0.04308323786
954	0.04307601247
955	0.04306542209
956	0.04304774528
957	0.04304605377
958	0.04300648406
959	0.04299900013
960	0.04297952869
961	0.04296295517
962	0.04294008665
963	0.04293480536
964	0.04293344214
965	0.04291136299
966	0.04290762038
967	0.0427938888
968	0.04275837833
969	0.04274073078
970	0.04273704177
971	0.04273108014
972	0.04272903222
973	0.04272310049
974	0.04268369237
975	0.04266468729
976	0.04266131904
977	0.0426593913
978	0.04260011708
979	0.04258719827
980	0.04257711509
981	0.0425666027
982	0.04256252117
983	0.04253567509
984	0.04253364391
985	0.04252922241
986	0.04250707648
987	0.04250590838
988	0.04240273801
989	0.0424001861
990	0.04239186434
991	0.04236615374
992	0.04235228453
993	0.04229155578
994	0.04225526321
995	0.04225023303
996	0.04223680872
997	0.042231816
998	0.04223107442
999	0.04220634901
1000	0.04220298631
1001	0.04208874398
1002	0.04208734309
1003	0.04208649675
1004	0.04208545377
1005	0.04207219932
1006	0.04206215818
1007	0.0420534558
1008	0.04204673086
1009	0.04204368219
1010	0.04204155811
1011	0.04197981365
1012	0.04196837075
1013	0.04196249585
1014	0.04196111827
1015	0.04195622475
1016	0.04195475937
1017	0.04192770887
1018	0.04191936886
1019	0.0419058068
1020	0.04189397013
1021	0.04187442493
1022	0.04187062128
1023	0.04186504699
1024	0.04185332152
1025	0.0418132412
1026	0.04181054753
1027	0.04179028277
1028	0.04176302374
1029	0.04174671559
1030	0.04174615084
1031	0.04174193028
1032	0.04172001292
1033	0.04171752085
1034	0.04171723517
1035	0.041716118
1036	0.04169748851
1037	0.04169441031
1038	0.04169126076
1039	0.0416758822
1040	0.04167564917
1041	0.04167271648
1042	0.04167089769
1043	0.04166213618
1044	0.04163753989
1045	0.04160051319
1046	0.04159615075
1047	0.04157740317
1048	0.04157626873
1049	0.04157053679
1050	0.04142314208
1051	0.04141474026
1052	0.04141185847
1053	0.04140566005
1054	0.04140316241
1055	0.04136446115
1056	0.04134782367
1057	0.04134447361
1058	0.0413422439
1059	0.04131804152
1060	0.04131211938
1061	0.04130672684
1062	0.04125963715
1063	0.04124119525
1064	0.04124009143
1065	0.04123269815
1066	0.0411643134
1067	0.04109797486
1068	0.04100940824
1069	0.04099791782
1070	0.04098947774
1071	0.04098781489
1072	0.04098358843
1073	0.04097697921
1074	0.04090330894
1075	0.04087774534
1076	0.04086108175
1077	0.04084841008
1078	0.04084697855
1079	0.04084520554
1080	0.04083135791
1081	0.04082563255
1082	0.04082184992
1083	0.0408036785
1084	0.04079423348
1085	0.04079110157
1086	0.04074751146
1087	0.04074441937
1088	0.04074227597
1089	0.04073613328
1090	0.04072499049
1091	0.04072415696
1092	0.04072333028
1093	0.04072163667
1094	0.04071813977
1095	0.0406987345
1096	0.04069681103
1097	0.04067843509
1098	0.0406731045
1099	0.04067171449
1100	0.04067115812
1101	0.04059703084
1102	0.04057411461
1103	0.04057197474
1104	0.04056870934
1105	0.0405658782
1106	0.04056274457
1107	0.04054778548
1108	0.04050819303
1109	0.04044637309
1110	0.04044053346
1111	0.04043981201
1112	0.04043818266
1113	0.04042075255
1114	0.040394446
1115	0.04039397155
1116	0.04039238196
1117	0.04038351127
1118	0.04036928575
1119	0.04034320457
1120	0.04031815359
1121	0.04030119876
1122	0.0402578785
1123	0.04024655342
1124	0.04024537653
1125	0.04018757414
1126	0.04015906426
1127	0.04015232148
1128	0.0401248689
1129	0.04011072613
1130	0.04008228345
1131	0.0400808886
1132	0.0400801207
1133	0.04005911233
1134	0.04005862781
1135	0.04005738502
1136	0.04001658316
1137	0.04000716837
1138	0.03998300077
1139	0.03998138343
1140	0.03998118046
1141	0.03996106852
1142	0.03996012856
1143	0.03994553549
1144	0.03992428491
1145	0.03990713616
1146	0.03986121352
1147	0.03985986965
1148	0.03985697779
1149	0.03985537383
1150	0.03980813303
1151	0.0397914158
1152	0.03975746884
1153	0.03975536256
1154	0.03974636543
1155	0.03974498223
1156	0.03974364837
1157	0.0397257897
1158	0.03972482926
1159	0.03969770624
1160	0.039687987
1161	0.03968658774
1162	0.03968582963
1163	0.03967101659
1164	0.0396700291
1165	0.03962873461
1166	0.03962394223
1167	0.03960028622
1168	0.03959908826
1169	0.03956351036
1170	0.03956209223
1171	0.03955839359
1172	0.03955781913
1173	0.03953771362
1174	0.03953676309
1175	0.03953466483
1176	0.03951499366
1177	0.03944341698
1178	0.0394413054
1179	0.03943669649
1180	0.03941431165
1181	0.03940663201
1182	0.03939111271
1183	0.03938283034
1184	0.03937584521
1185	0.03936540857
1186	0.03933931285
1187	0.03932637916
1188	0.03932236804
1189	0.0392996407
1190	0.03927458902
1191	0.03925899049
1192	0.03925506951
1193	0.03921126032
1194	0.03920744414
1195	0.03918641946
1196	0.03918367954
1197	0.03917863937
1198	0.03917369782
1199	0.0391434427
1200	0.03913948169
1201	0.03913460038
1202	0.03913017525
1203	0.03910960865
1204	0.03905761859
1205	0.03904324512
1206	0.03903087134
1207	0.03899935901
1208	0.03898908175
1209	0.0389324745
1210	0.03893035756
1211	0.03891242095
1212	0.03891174983
1213	0.03889665149
1214	0.03887261414
1215	0.03883226738
1216	0.03879370852
1217	0.03877507464
1218	0.03875375155
1219	0.03871205112
1220	0.03869389346
1221	0.03868873878
1222	0.03868758101
1223	0.03867121529
1224	0.03866678903
1225	0.03859819025
1226	0.03859234612
1227	0.03854994399
1228	0.03854627446
1229	0.03854189526
1230	0.03853151014
1231	0.03852643732
1232	0.03851121455
1233	0.03848300894
1234	0.03847695503
1235	0.03845753963
1236	0.0384291622
1237	0.0384052685
1238	0.03840380494
1239	0.03839904843
1240	0.03839661192
1241	0.03839554794
1242	0.03837592454
1243	0.0383607191
1244	0.03835848825
1245	0.03833842683
1246	0.03833674818
1247	0.03833330729
1248	0.03831965098
1249	0.03830751445
1250	0.03827451276
1251	0.03822492786
1252	0.03821921232
1253	0.03819307959
1254	0.03809911136
1255	0.03808971777
1256	0.0380840036
1257	0.03808014336
1258	0.0380671038
1259	0.03805128235
1260	0.03804780621
1261	0.0380446357
1262	0.03804316451
1263	0.03804281348
1264	0.03799840622
1265	0.03799808136
1266	0.03796746204
1267	0.03796611354
1268	0.0379610182
1269	0.0379486737
1270	0.0379483256
1271	0.03794598262
1272	0.03793017136
1273	0.03792992106
1274	0.03792804069
1275	0.03792760895
1276	0.03791816184
1277	0.03791681464
1278	0.03788560145
1279	0.03788526776
1280	0.03788415827
1281	0.0378821285
1282	0.03786997604
1283	0.03786642283
1284	0.03786491838
1285	0.03786471145
1286	0.03786328815
1287	0.03786244383
1288	0.03785812818
1289	0.03785505389
1290	0.03785079163
1291	0.03784103402
1292	0.03783739392
1293	0.03783260436
1294	0.03783001855
1295	0.03782089505
1296	0.03780501042
1297	0.03779603208
1298	0.03777255906
1299	0.03773173923
1300	0.03772512381
1301	0.03769416185
1302	0.03769350571
1303	0.0376882123
1304	0.03768419679
1305	0.03765527052
1306	0.03763847838
1307	0.03763173756
1308	0.03757378615
1309	0.03756661548
1310	0.03755870208
1311	0.03754877911
1312	0.0375149935
1313	0.03750272616
1314	0.03747970474
1315	0.03746419729
1316	0.03746335792
1317	0.03743419199
1318	0.03740459324
1319	0.037386542
1320	0.0373802294
1321	0.03737838455
1322	0.0373720541
1323	0.0373455756
1324	0.03734234902
1325	0.03734190133
1326	0.03732887172
1327	0.03732610126
1328	0.03732451734
1329	0.03731806257
1330	0.03730886254
1331	0.03730783578
1332	0.0373065455
1333	0.03728877718
1334	0.03728300399
1335	0.03727797237
1336	0.03727479872
1337	0.03727278568
1338	0.03724816015
1339	0.03723778985
1340	0.03716818497
1341	0.0371643964
1342	0.03716091299
1343	0.0371487512
1344	0.03711833612
1345	0.03710812695
1346	0.03709195827
1347	0.03708883626
1348	0.03708856638
1349	0.03708673856
1350	0.0370773041
1351	0.03706218487
1352	0.03706184406
1353	0.0370550847
1354	0.03705260276
1355	0.03704080521
1356	0.03703720001
1357	0.03701028896
1358	0.03700934528
1359	0.037009057
1360	0.03693611257
1361	0.03693560683
1362	0.03693456028
1363	0.03691761742
1364	0.03691410028
1365	0.03691051718
1366	0.03690704362
1367	0.03690322941
1368	0.03687381993
1369	0.03687316479
1370	0.03687253062
1371	0.03687233547
1372	0.03684366973
1373	0.03681541054
1374	0.03679319567
1375	0.03679136202
1376	0.03677974327
1377	0.03677855612
1378	0.03675688558
1379	0.03672693734
1380	0.03669426041
1381	0.03668575018
1382	0.03668549409
1383	0.03668462629
1384	0.03668400329
1385	0.03667640211
1386	0.03667535479
1387	0.03667508923
1388	0.03667401991
1389	0.03667312743
1390	0.03666645846
1391	0.03666563034
1392	0.03666380436
1393	0.03665559029
1394	0.03661688496
1395	0.03661342513
1396	0.03658704388
1397	0.03658100137
1398	0.03656559569
1399	0.0365636481
1400	0.03654685674
1401	0.03653716729
1402	0.0365331478
1403	0.03653196396
1404	0.03652771222
1405	0.03651133857
1406	0.03649146381
1407	0.03648853785
1408	0.03648391326
1409	0.03646662343
1410	0.03646493773
1411	0.03645817713
1412	0.03644418175
1413	0.03641776249
1414	0.03641391105
1415	0.03641315076
1416	0.03640884583
1417	0.03640012821
1418	0.03631769623
1419	0.03630138133
1420	0.03627241863
1421	0.03626774503
1422	0.03625968125
1423	0.03624179019
1424	0.03622669777
1425	0.03618372215
1426	0.03617671876
1427	0.03616320158
1428	0.03616032691
1429	0.03615517667
1430	0.03614520233
1431	0.036115031
1432	0.03611377768
1433	0.03610739101
1434	0.03609447326
1435	0.03608632327
1436	0.03608137472
1437	0.0360733616
1438	0.03606532345
1439	0.03606380399
1440	0.03605591117
1441	0.03605469436
1442	0.03604988334
1443	0.03602697934
1444	0.03600675535
1445	0.03600012547
1446	0.03599958456
1447	0.03599653293
1448	0.03599404541
1449	0.03596294898
1450	0.03593610827
1451	0.03592390818
1452	0.03591680551
1453	0.03591420353
1454	0.03590876798
1455	0.03590561236
1456	0.03590397254
1457	0.03589776865
1458	0.03588716997
1459	0.03588400664
1460	0.03587508599
1461	0.03586996537
1462	0.03586915176
1463	0.03586762084
1464	0.03586628155
1465	0.03586299835
1466	0.03586075279
1467	0.03584174969
1468	0.0358307974
1469	0.03582042104
1470	0.03581100982
1471	0.0358069811
1472	0.03579643012
1473	0.0357940177
1474	0.03578896244
1475	0.03578409145
1476	0.03577157263
1477	0.03575667822
1478	0.03572927077
1479	0.0357165599
1480	0.03571517408
1481	0.03571420207
1482	0.03571224016
1483	0.03571115337
1484	0.03570929139
1485	0.03569306106
1486	0.03569158243
1487	0.03567057274
1488	0.03567027371
1489	0.03564865727
1490	0.03564735878
1491	0.03562293324
1492	0.03561206789
1493	0.0355949142
1494	0.0355874395
1495	0.03558638929
1496	0.03556686197
1497	0.03555989203
1498	0.03555441321
1499	0.03554189489
